chr	start	stop	pos	iteration
7	21811268	21811962	21811535	8
7	114142049	114143250	114143105	8
2	43561194	43561675	43561451	8
3	38620785	38621263	38621130	8
12	94698918	94699068	94698981	8
2	60151352	60151833	60151657	8
19	31142896	31143377	31143264	8
22	43288585	43288826	43288587	8
16	65953340	65953941	65953578	8
6	1778052	1778653	1778356	8
2	44806223	44806824	44806396	8
22	43301797	43302038	43302015	8
3	70778657	70779138	70779104	8
9	77326072	77326759	77326223	8
2	63218840	63219321	63219253	8
10	77664298	77664779	77664522	8
5	148802612	148802853	148802732	8
X	123633708	123634429	123634310	8
8	100718160	100718761	100718445	8
2	205785326	205786047	205785327	8
7	101587478	101587719	101587661	8
2	58995836	58997496	58997155	8
X	136369379	136369860	136369488	8
5	158340885	158342686	158341325	8
15	37047109	37048070	37047334	8
7	115113670	115114511	115113901	8
14	23536571	23536932	23536774	8
1	83252462	83253063	83252496	8
8	93751734	93752335	93752330	8
12	11814356	11814957	11814765	8
X	139674469	139675430	139675041	8
1	43814026	43814713	43814465	8
9	128408945	128409666	128409278	8
1	51006140	51006861	51006385	8
1	203524498	203524979	203524636	8
9	97630464	97630585	97630574	8
2	165054674	165055755	165055519	8
7	100765816	100766057	100765883	8
7	39265531	39266132	39265555	8
1	112859814	112860295	112860276	8
6	99274108	99274709	99274463	8
7	113555844	113555965	113555855	8
18	20036499	20036980	20036734	8
6	98461861	98463062	98461940	8
4	130838894	130839495	130839332	8
10	3849623	3849984	3849975	8
8	48574524	48574765	48574527	8
19	31003530	31004371	31004252	8
15	37325536	37326137	37325776	8
2	58367636	58368357	58368218	8
2	60137848	60138785	60138211	8
7	27387073	27387674	27387501	8
1	88403356	88403957	88403490	8
2	145201741	145202462	145202103	8
9	14119118	14119239	14119201	8
1	213500701	213500822	213500786	8
7	35289172	35289868	35289297	8
15	97243485	97244206	97243710	8
2	147382085	147382806	147382207	8
7	78119027	78119177	78119154	8
2	119607165	119607851	119607168	8
2	148452863	148453344	148453176	8
21	37134999	37135480	37135337	8
6	79714003	79714484	79714462	8
13	50210219	50210460	50210291	8
17	33324740	33325804	33325644	8
14	33136428	33137029	33136731	8
14	33710573	33711294	33710988	8
20	25291097	25291652	25291356	8
8	67365194	67366016	67365863	8
22	35994205	35994566	35994547	8
7	13782744	13783705	13782878	8
6	117245772	117246012	117245917	8
5	87245841	87246202	87246115	8
20	52056229	52056830	52056776	8
2	65882678	65883279	65883033	8
3	47122241	47122722	47122395	8
14	30205541	30206142	30206041	8
15	95997872	95998473	95998057	8
1	234680890	234681251	234681150	8
10	50230680	50231281	50230998	8
8	11449539	11450140	11449910	8
14	57655526	57656127	57655780	8
17	55975676	55976205	55976162	8
1	12613140	12613500	12613194	8
18	72736526	72737487	72736731	8
10	77382194	77382915	77382742	8
14	33844387	33844868	33844785	8
8	53163128	53163249	53163202	8
13	54484718	54485319	54484980	8
17	3416498	3417308	3416738	8
8	117528880	117529721	117529226	8
11	130766713	130767194	130767130	8
15	53089582	53090303	53089659	8
1	87795093	87796654	87795559	8
2	60055916	60056757	60056434	8
7	31419242	31419843	31419266	8
12	49627356	49627957	49627640	8
5	171093679	171093800	171093722	8
X	132843466	132844067	132843646	8
11	72887762	72888123	72887924	8
7	69802012	69802493	69802281	8
15	70636566	70637047	70636777	8
1	63347523	63348364	63348160	8
20	30399724	30400085	30399964	8
10	77389193	77389914	77389265	8
18	73074905	73075506	73075485	8
1	215891465	215892066	215891981	8
6	98572750	98573471	98573270	8
6	164520283	164520884	164520646	8
5	171130205	171130326	171130216	8
13	72518752	72519233	72518811	8
9	85227878	85228359	85228342	8
13	80510351	80511072	80511065	8
10	131691005	131692926	131692242	8
18	31330484	31331205	31330613	8
1	33804311	33804912	33804555	8
1	63403438	63404159	63403752	8
13	43167721	43168202	43168087	8
19	32209012	32209493	32209093	8
2	200732987	200733348	200733173	8
15	37048576	37049295	37048581	8
9	128919699	128920540	128919836	8
2	144141734	144142335	144142231	8
5	92951233	92951954	92951604	8
12	16185411	16186429	16186040	8
5	91299491	91300092	91299735	8
3	70465065	70465666	70465192	8
1	98097531	98098012	98097541	9
2	196552237	196552838	196552285	9
5	89020230	89020471	89020456	9
4	85233439	85234040	85233850	9
1	88350512	88351233	88351050	9
3	77129334	77129935	77129894	9
12	16761191	16761552	16761273	9
3	137196438	137196919	137196493	9
12	3242919	3243040	3242998	9
2	157591125	157591726	157591424	9
9	109399923	109400644	109400097	9
3	11642180	11642661	11642386	9
14	55696321	55696441	55696368	9
12	98782267	98782748	98782482	9
7	113976862	113978230	113977463	9
17	55758255	55758950	55758445	9
8	142163641	142164242	142163671	9
6	3350926	3352367	3351670	9
2	164521899	164522260	164522014	9
3	180441072	180441673	180441406	9
19	30550863	30551704	30551275	9
11	12257697	12257817	12257755	9
13	110777922	110778523	110778124	9
6	45849765	45850246	45850188	9
6	91387005	91387486	91387298	9
11	68167197	68167798	68167328	9
17	2095049	2095410	2095152	9
15	57528753	57529354	57529208	9
10	15356442	15357043	15356447	9
22	29475837	29476438	29476382	9
2	144330655	144331361	144331219	9
4	58221281	58221882	58221852	9
1	118711752	118712233	118712003	9
7	114055516	114058766	114057954	9
8	119688488	119689085	119688624	9
6	159190745	159191015	159190847	9
10	104046084	104046565	104046406	9
14	77423075	77423316	77423086	9
1	82439855	82440456	82440074	9
6	50666783	50667264	50666975	9
1	63406807	63407408	63406993	9
12	110051707	110052188	110051933	9
18	36188045	36188526	36188309	9
19	1251298	1251928	1251486	9
2	109545624	109545864	109545703	9
2	60297503	60298704	60297509	9
22	31515515	31515756	31515580	9
4	145291333	145291814	145291512	9
11	46121591	46122197	46122160	9
8	53164056	53164657	53164336	9
5	81643067	81643668	81643158	9
2	162855032	162855513	162855491	9
17	48254924	48255525	48255437	9
8	48574524	48574765	48574568	9
6	168456187	168456428	168456396	9
5	88166737	88167386	88166824	9
4	80120093	80120694	80120311	9
2	218802662	218802903	218802670	9
2	103742773	103743374	103743143	9
6	98572750	98573471	98573264	9
1	61685993	61686594	61686011	9
17	35287347	35287948	35287441	9
11	45247671	45248152	45247676	9
17	58909468	58909949	58909931	9
6	163681358	163681959	163681845	9
5	163253022	163253863	163253239	9
5	171087218	171087819	171087690	9
12	133317300	133318097	133318038	9
1	230979070	230979670	230979247	9
14	33472262	33472863	33472656	9
21	37056100	37056581	37056153	9
8	100012037	100012638	100012575	9
15	100015268	100015629	100015613	9
19	49668980	49669504	49669344	9
10	120017796	120018397	120017854	9
14	30137145	30137967	30137936	9
7	13764005	13764606	13764322	9
12	109085744	109086345	109085928	9
11	126750510	126751111	126750705	9
18	53090774	53091015	53090939	9
8	100769749	100770470	100769783	9
5	107669859	107670580	107670515	9
4	41571096	41571217	41571199	9
2	23886317	23887158	23886476	9
13	94458975	94459456	94459174	9
14	34099403	34101055	34100241	9
9	966682	967283	966990	9
11	17582189	17582720	17582669	9
10	114988969	114989570	114989246	9
7	35415368	35415729	35415649	9
3	138946869	138947470	138947257	9
17	59227068	59227909	59227552	9
1	63555440	63555801	63555768	9
2	58995836	58997496	58996362	9
15	36391416	36392017	36391670	9
10	104040287	104040768	104040497	9
13	73114957	73115558	73115186	9
1	39764274	39765117	39764905	9
7	95877465	95878186	95878176	9
7	122019398	122019600	122019478	9
16	61057398	61057999	61057603	9
6	164169166	164169527	164169486	9
16	54776556	54777037	54777008	9
9	85283518	85284119	85283973	9
3	77598616	77599217	77598679	9
16	67896712	67897193	67896743	9
17	57767974	57768094	57768000	9
5	89024220	89024701	89024677	9
7	40566578	40567539	40567477	9
9	82278501	82278622	82278614	9
7	25348482	25348963	25348486	9
17	46692729	46693450	46693094	9
3	146535085	146535686	146535252	9
2	58767925	58768526	58768260	9
5	91442842	91444163	91443303	9
17	20623841	20623959	20623915	9
17	17900548	17901089	17900986	9
16	51791243	51791964	51791590	9
13	71711177	71711778	71711435	9
5	77164924	77165405	77165255	9
12	98216643	98217244	98216884	9
7	115774903	115775864	115775541	9
13	79348056	79348657	79348264	9
13	80510351	80511072	80510463	9
15	38107076	38107557	38107369	9
1	63347523	63348364	63348102	9
22	46409459	46410060	46409603	9
5	50854360	50854481	50854419	9
7	28451562	28452043	28451640	9
8	103314207	103315409	103314620	9
2	30644319	30644920	30644433	9
17	17898247	17898446	17898353	9
2	23289715	23290204	23289823	9
10	93367841	93368202	93367986	9
2	7735348	7735829	7735668	9
5	172198855	172199936	172199171	9
19	31002829	31003190	31003172	9
9	81916095	81916816	81916439	9
17	58909468	58909949	58909839	9
12	105917813	105918054	105917895	9
10	120073931	120075799	120075098	9
18	13266192	13266715	13266505	9
2	235972322	235972683	235972589	9
3	181835426	181835907	181835548	9
8	72623580	72624181	72624151	9
1	91032837	91033318	91032897	9
3	157638403	157639124	157638555	9
5	93113281	93114482	93114321	9
4	141073973	141075264	141074199	9
10	76362297	76363018	76362756	9
11	15389178	15389779	15389316	9
8	106653194	106653675	106653567	9
16	51958176	51958602	51958493	9
7	27980302	27980783	27980505	9
7	35505101	35506827	35505386	9
20	44871809	44872290	44872061	9
2	5549511	5553087	5549626	9
2	68079143	68079624	68079562	9
10	125065118	125065839	125065307	9
5	87959399	87960812	87959526	9
15	37325536	37326137	37325779	9
4	137794782	137795383	137794905	9
6	105048999	105049600	105049349	9
5	92141430	92143636	92143381	9
2	63218840	63219321	63218886	9
7	50358108	50358737	50358681	9
7	115663645	115664246	115663829	9
2	59895083	59895924	59895607	9
6	156306806	156307287	156306871	9
14	34035162	34035643	34035246	9
8	78821803	78822164	78821896	9
7	27980302	27980783	27980329	9
1	81929991	81930472	81930318	9
19	1855898	1856499	1855949	9
3	70149880	70150361	70149969	9
6	79648530	79651088	79649136	9
5	87851216	87851937	87851377	9
8	93920458	93921179	93920643	9
12	98216643	98217244	98217203	9
19	47729795	47730243	47729882	9
14	57092053	57092293	57092274	9
5	30926411	30927012	30926454	9
1	45116321	45116471	45116325	9
14	57758589	57758710	57758605	9
10	78868194	78868344	78868253	9
3	182010316	182010797	182010646	9
10	77469649	77470370	77469766	9
3	146956083	146956804	146956151	9
7	819348	819899	819561	9
6	50028779	50029020	50029013	9
11	131867861	131868462	131868152	9
18	13222948	13223549	13223476	9
19	1855898	1856499	1856272	9
17	55758255	55758950	55758729	9
1	216894155	216894996	216894832	9
2	164589794	164590275	164590257	9
5	92811379	92813300	92812914	9
1	202414144	202414384	202414287	9
2	237071244	237071965	237071347	9
1	90852533	90853374	90852975	9
14	55073473	55074074	55073579	9
2	158005677	158006398	158006049	9
4	85328815	85329416	85328922	9
8	106155385	106156586	106155920	9
2	200180612	200181093	200180926	9
2	69701632	69702473	69702302	9
5	171129760	171130001	171129800	9
11	16012626	16013227	16013174	9
X	147845575	147846056	147845887	9
6	117245772	117246012	117245849	9
13	71816160	71816761	71816305	9
13	111003969	111004090	111004020	9
14	29258390	29258991	29258695	9
17	54522888	54523550	54523532	9
2	59066830	59067311	59067045	9
5	158419321	158419922	158419573	9
2	157550941	157552022	157551318	9
19	5799824	5800065	5799876	9
5	87239832	87241753	87240396	9
18	53006112	53006593	53006393	9
15	95274626	95275211	95274718	9
6	36943138	36943704	36943279	9
12	111618682	111619403	111618692	9
2	145961236	145961837	145961701	9
1	97958226	97958827	97958485	9
15	37440394	37441235	37440411	9
14	36409126	36409847	36409454	9
4	88041676	88042157	88042002	9
16	72797876	72798477	72797894	9
14	29996560	29997041	29996613	9
7	121971071	121971192	121971178	9
3	70632221	70633061	70632737	9
7	35454678	35455639	35455045	9
18	25503906	25504267	25504094	9
3	82052256	82052497	82052312	9
4	151600287	151602336	151601421	9
9	35727523	35728124	35728095	9
5	87168322	87169523	87169425	9
7	114515230	114515711	114515276	9
1	39192653	39194204	39193875	9
18	13185942	13186423	13185971	9
12	11814356	11814957	11814688	9
14	98644946	98645427	98645007	9
3	42140069	42140670	42140155	9
1	33830895	33831016	33830941	9
1	176903130	176903696	176903192	9
13	72534653	72535134	72535017	9
13	111162637	111163174	111162791	9
19	31806425	31807026	31806942	9
3	137412176	137413257	137412878	9
6	112822349	112826385	112826056	9
7	28451562	28452043	28451791	9
6	85158962	85159323	85159292	9
1	8131711	8131832	8131725	9
1	170452259	170452860	170452287	9
1	225718207	225718357	225718336	9
10	63259807	63260528	63260343	9
3	169081977	169082818	169082267	9
2	240892950	240893191	240893045	9
5	121906964	121907445	121907096	9
16	58068145	58068506	58068443	9
10	131106451	131108835	131107700	9
9	84267053	84267270	84267125	9
2	8755496	8755857	8755681	9
1	48044191	48044912	48044598	9
2	60766209	60767035	60766577	9
1	216705454	216706055	216705896	9
1	45084974	45085455	45085317	9
8	93151261	93151742	93151351	9
4	12899450	12900051	12900019	9
7	21111473	21112194	21111663	9
16	65953340	65953941	65953864	9
2	59955542	59956023	59955632	9
1	88876019	88876860	88876739	9
11	121799678	121799919	121799790	9
13	36136611	36137212	36136634	9
6	4376769	4377289	4376901	9
1	84232647	84233248	84233047	9
1	88108018	88109459	88109268	9
2	145339512	145341433	145339754	9
2	241533892	241534760	241533951	9
13	54768329	54768930	54768451	9
2	176717852	176719293	176718209	9
1	63914351	63915072	63914734	9
7	18832937	18833141	18832943	9
3	71290381	71292662	71291350	9
6	98722491	98722972	98722634	9
15	74871381	74871622	74871584	9
5	158419321	158419922	158419905	9
4	112421692	112423013	112422118	9
9	16484177	16484658	16484445	9
2	67281177	67282618	67282417	9
2	173724545	173725146	173725118	9
4	148160283	148160884	148160872	9
11	15771915	15772396	15772341	9
4	109532271	109532918	109532810	9
1	96929182	96929423	96929337	9
2	156726491	156727692	156726836	9
19	31915578	31916059	31916046	9
X	28643107	28643588	28643347	9
2	73125179	73125587	73125308	9
7	156812324	156812925	156812396	9
10	80784564	80785045	80785026	9
13	60852476	60853077	60852888	9
10	44424588	44425095	44424711	9
1	39875919	39880239	39879646	9
5	92382941	92383542	92383111	9
13	78772462	78773122	78772550	9
7	4779072	4779553	4779168	9
X	132843466	132844067	132843643	9
12	24074366	24074967	24074622	9
14	56980496	56981097	56981074	9
1	53370291	53371561	53371085	9
3	59798421	59799022	59798528	9
5	90963650	90964371	90963841	9
5	91181157	91181878	91181686	9
15	95436042	95436763	95436621	9
6	19860904	19861625	19861340	9
1	9445660	9446021	9445977	9
2	105318822	105319423	105319196	9
2	157194480	157195201	157194612	9
14	37748141	37748742	37748467	9
10	114322476	114323197	114323176	9
18	23175272	23176113	23175997	9
1	44502276	44502397	44502346	9
2	106059992	106060473	106060468	9
15	37019631	37019992	37019891	9
10	102546521	102548196	102546549	9
6	99089797	99090638	99090333	9
12	23606170	23606651	23606198	9
3	169072554	169073155	169072873	9
13	43411296	43412017	43411539	9
7	113556182	113556423	113556321	9
17	17754573	17755174	17754977	9
2	59895083	59895924	59895651	9
1	203524498	203524979	203524592	9
5	175827673	175828214	175827777	9
9	76188013	76188734	76188562	9
7	25348482	25348963	25348642	9
7	114055516	114058766	114055795	9
1	217689744	217690465	217690232	9
14	95240860	95241341	95241268	9
11	114089214	114089695	114089400	9
1	98302540	98303261	98302823	9
9	24552539	24553260	24553169	9
16	52295333	52296054	52295497	9
17	59887162	59887763	59887618	9
12	14537782	14538383	14538001	9
8	64122192	64123699	64122552	9
16	51576644	51578206	51577237	9
9	102494935	102495536	102495373	9
12	16761191	16761552	16761305	9
18	18844571	18845172	18845005	9
2	66915764	66916457	66915837	9
7	39123722	39124323	39123841	9
3	71053468	71054309	71053941	9
5	131539430	131539869	131539734	9
12	111659741	111660222	111660113	9
8	93031821	93032542	93032234	9
14	26642928	26643649	26643149	9
10	125188869	125190190	125190155	9
2	218298178	218298779	218298281	9
14	55259597	55260078	55259678	9
17	35194596	35195197	35194605	9
19	31636610	31637211	31636721	9
2	165288859	165289580	165289492	9
12	50203156	50203757	50203331	9
17	54674227	54674948	54674305	9
12	105917813	105918054	105917869	9
8	25792757	25793238	25792842	9
6	108601428	108601968	108601474	9
15	74871381	74871622	74871542	9
2	164846899	164847500	164847184	9
5	94227512	94228233	94228131	9
11	61461792	61462273	61461927	9
3	11642180	11642661	11642610	9
15	45460117	45460357	45460295	9
15	68012823	68013304	68013027	9
1	216136756	216137717	216137506	9
7	73950490	73950610	73950600	9
9	16268149	16268750	16268501	9
14	33418326	33418807	33418625	9
14	89652720	89653321	89653313	9
9	3954423	3954904	3954457	9
1	204264966	204265526	204265085	9
14	57056519	57057960	57057372	9
17	46221412	46221893	46221452	9
5	50854720	50856281	50856187	9
4	151467264	151467865	151467750	9
14	57208900	57209501	57209425	9
19	31656592	31657313	31656962	9
5	77164924	77165405	77165265	9
1	44726696	44727470	44726962	9
7	27290522	27291123	27290963	9
2	171399385	171400137	171399769	9
15	40361831	40362432	40362155	9
22	42992131	42992401	42992221	9
8	94457979	94458669	94458204	9
9	16426956	16427797	16427777	9
18	23171540	23172141	23171949	9
11	15662297	15662898	15662588	9
6	9670466	9671187	9670612	9
15	79529454	79529574	79529503	9
7	108259396	108260117	108259878	9
11	15389178	15389779	15389412	9
2	146109980	146111061	146110749	9
6	19860904	19861625	19861605	9
7	113439801	113440402	113439933	9
3	42557221	42557342	42557237	9
11	65420597	65421198	65420641	9
8	64616626	64617107	64616971	9
5	77291603	77292204	77291965	9
18	36920908	36921509	36921021	9
4	182846100	182846821	182846187	9
3	150155698	150156299	150155918	9
18	72568525	72569366	72569016	9
9	82271193	82271794	82271626	9
2	162810481	162811202	162810686	9
3	118548185	118548786	118548423	9
2	181970791	181971392	181971339	9
6	50126609	50126850	50126639	9
12	103484672	103485153	103484743	9
8	66057458	66057939	66057611	9
2	165306531	165307372	165306583	9
9	128524613	128525214	128525061	9
15	36889015	36889496	36889146	9
1	198263497	198265806	198263549	9
8	93071597	93072078	93071943	9
2	61752149	61753665	61752279	9
6	52438414	52439015	52438973	9
1	10575117	10575598	10575494	9
10	45491936	45492177	45492020	9
2	218703053	218703654	218703599	9
9	14271305	14271666	14271315	9
13	94458975	94459456	94459069	9
2	39351147	39351508	39351219	9
3	57051433	57052034	57051905	9
1	50571975	50572095	50572038	9
4	12899450	12900051	12899705	9
11	16071242	16072060	16071382	9
6	45784383	45784864	45784709	9
10	103243857	103244458	103244272	9
14	77467095	77467696	77467141	9
1	32140453	32140945	32140612	9
14	33751331	33751932	33751912	9
X	139674469	139675430	139674891	9
2	175041576	175042417	175041905	9
22	36748224	36748585	36748339	9
6	97651192	97651673	97651212	9
11	8230626	8230747	8230698	9
8	25789874	25790595	25790252	9
16	52551969	52552570	52552548	9
9	123169227	123169587	123169523	9
5	53314072	53314673	53314317	10
2	158005677	158006398	158005698	10
5	90903413	90904014	90903919	10
17	35287347	35287948	35287814	10
2	175207498	175208099	175207943	10
2	175236717	175236838	175236784	10
3	60301754	60302235	60301806	10
18	22617915	22618396	22618149	10
5	95231303	95231423	95231396	10
17	2932497	2932978	2932952	10
6	50685143	50685264	50685149	10
16	84127310	84127430	84127314	10
1	3245638	3246239	3246001	10
14	33508516	33508997	33508575	10
6	98279468	98280127	98279658	10
14	57629983	57630704	57630021	10
15	96503168	96503649	96503367	10
7	26111421	26111902	26111826	10
5	126318624	126319225	126319011	10
22	35994205	35994566	35994524	10
22	17652837	17653391	17653060	10
18	22769254	22770215	22769480	10
14	26377449	26378890	26378290	10
1	234635645	234635766	234635710	10
14	34550960	34551561	34551149	10
12	109085744	109086345	109086008	10
15	76957940	76958136	76958124	10
6	97753930	97754651	97753952	10
12	54366976	54367726	54367701	10
5	92036472	92036593	92036522	10
5	158517708	158517829	158517792	10
15	64753683	64754524	64753793	10
13	65102854	65103575	65103089	10
6	51321774	51322375	51322339	10
5	81643067	81643668	81643478	10
5	76929564	76930992	76929921	10
14	37558068	37558549	37558097	10
17	2077928	2078720	2078445	10
9	129947112	129947593	129947515	10
10	77499007	77499950	77499115	10
12	18229577	18230298	18230191	10
8	37495246	37496207	37495365	10
2	7806434	7807275	7806519	10
5	170259969	170260651	170260635	10
7	35415368	35415729	35415396	10
16	10670604	10670965	10670777	10
8	53166621	53167942	53167838	10
10	131699490	131700091	131699548	10
2	163172526	163173007	163172527	10
16	53715170	53716011	53715821	10
5	149070512	149070633	149070565	10
2	164843920	164844881	164844457	10
2	58811839	58812320	58812273	10
2	173910866	173911467	173911422	10
22	46943034	46943635	46943296	10
20	30300487	30301088	30300927	10
1	68607660	68608261	68608040	10
8	80874291	80874795	80874645	10
7	13506140	13507341	13507290	10
9	128408945	128409666	128409293	10
12	50203156	50203757	50203203	10
2	5549511	5553087	5550108	10
1	234718032	234718513	234718217	10
6	41681589	41681830	41681652	10
2	59136712	59137433	59137330	10
2	57986549	57987030	57987025	10
2	200174640	200175121	200174764	10
6	111923843	111924204	111924006	10
19	18142754	18142874	18142777	10
5	93595602	93596203	93596090	10
10	8026256	8026857	8026770	10
1	213499662	213500263	213499987	10
15	40361831	40362432	40361928	10
6	34985212	34985842	34985724	10
17	36608947	36609548	36609194	10
22	38815153	38815634	38815556	10
2	145622921	145623507	145622981	10
2	44172453	44172573	44172538	10
18	45038672	45039153	45039121	10
4	79908650	79909251	79909223	10
7	47884574	47884694	47884689	10
2	177168747	177169348	177169179	10
9	25379325	25379926	25379379	10
8	77753746	77754374	77754135	10
6	35205586	35206156	35205734	10
X	136829245	136829846	136829284	10
16	54650518	54651959	54650981	10
2	43495919	43496520	43496303	10
10	37056803	37057284	37057052	10
5	87847347	87847948	87847668	10
3	12967873	12968474	12968168	10
1	156473998	156474559	156474275	10
20	36711984	36712585	36712276	10
2	176943052	176943773	176943121	10
9	128606587	128607308	128607104	10
3	169060559	169061160	169060820	10
9	79627392	79628773	79627854	10
18	53430842	53431323	53430888	10
10	78390499	78391944	78390750	10
1	91195303	91196024	91195708	10
3	169193741	169194462	169194237	10
13	36136611	36137212	36137100	10
18	22821792	22822273	22821846	10
11	16103182	16103771	16103383	10
7	39123722	39124323	39124222	10
2	60077201	60078311	60077797	10
15	36950020	36951109	36950220	10
7	115034040	115035001	115034087	10
8	78042488	78043689	78043562	10
9	81454062	81454663	81454628	10
2	73125179	73125587	73125463	10
X	130175646	130176127	130175812	10
10	80982317	80982918	80982584	10
3	17619260	17619981	17619426	10
18	30591166	30591647	30591288	10
8	94457137	94457618	94457489	10
3	102177171	102177652	102177393	10
14	67859033	67859592	67859144	10
5	93113281	93114482	93114111	10
9	124048464	124048705	124048515	10
19	32209012	32209493	32209158	10
8	100718160	100718761	100718546	10
4	85400208	85400809	85400259	10
5	3512054	3513495	3512666	10
8	67365194	67366016	67365317	10
9	84298085	84298446	84298111	10
15	77820675	77821036	77820937	10
17	2868765	2869005	2868857	10
7	96462993	96463714	96463473	10
8	22832303	22832904	22832378	10
11	33964289	33964890	33964450	10
5	93222617	93223831	93223354	10
2	144351652	144352253	144352245	10
7	151157656	151158017	151157715	10
13	53653698	53654419	53654034	10
1	51006140	51006861	51006471	10
9	75894936	75895537	75895524	10
20	13347581	13348302	13348174	10
11	114034514	114034995	114034535	10
X	97564569	97565290	97564624	10
9	100639157	100639278	100639273	10
18	42871784	42872625	42871925	10
19	31182908	31183629	31183028	10
2	71730225	71730791	71730719	10
2	65085094	65085695	65085181	10
17	63164259	63164418	63164289	10
1	164619971	164621172	164620078	10
3	62436796	62437277	62436969	10
14	33278219	33278758	33278381	10
18	56472265	56473401	56473125	10
6	93893032	93893873	93893528	10
13	71208691	71209172	71208787	10
9	13939473	13940434	13940155	10
18	30631732	30632333	30631890	10
4	182846100	182846821	182846483	10
7	26497904	26498505	26498106	10
10	103225766	103226607	103226504	10
2	3674791	3675362	3675316	10
15	97080065	97080666	97080566	10
1	88581116	88581477	88581160	10
5	158517708	158517829	158517801	10
18	44784299	44784900	44784411	10
5	91198	91799	91556	10
6	108601428	108601968	108601481	10
1	243624320	243624681	243624407	10
7	40786227	40786828	40786323	10
22	43301797	43302038	43302004	10
1	234747500	234748101	234747513	10
8	106744196	106745157	106744725	10
1	52135084	52135910	52135530	10
16	55116137	55116738	55116713	10
10	35972778	35974892	35973086	10
2	235972322	235972683	235972516	10
1	164681780	164682425	164682329	10
1	198215337	198215938	198215340	10
17	55759868	55760109	55760009	10
1	95777264	95777865	95777416	10
16	53756858	53757339	53756944	10
7	26497904	26498505	26498404	10
1	216171271	216171752	216171692	10
12	123351608	123352208	123352053	10
3	71048832	71049313	71048970	10
5	91299491	91300092	91299786	10
1	42885981	42886102	42886075	10
8	22668606	22668967	22668661	10
15	97127941	97130395	97128066	10
8	77759967	77760568	77760535	10
11	8230626	8230747	8230671	10
X	124653633	124654714	124654035	10
7	24240026	24240627	24240375	10
14	29971185	29971426	29971291	10
18	72357711	72358432	72358376	10
5	87687819	87688420	87687845	10
1	208921328	208921809	208921731	10
15	63116137	63116257	63116204	10
2	63220269	63220390	63220289	10
18	36024517	36025358	36024882	10
6	144294013	144294614	144294083	10
12	45428176	45428777	45428197	10
18	52683933	52684951	52684110	10
11	16425521	16427029	16425619	10
1	198267718	198268199	198268046	10
2	49205310	49205791	49205459	10
8	116519216	116519897	116519669	10
11	118486506	118487072	118486693	10
14	29960957	29961558	29961171	10
8	61532299	61532900	61532877	10
14	33115676	33116277	33116037	10
2	43396244	43396845	43396547	10
1	198263497	198265806	198264856	10
1	198263497	198265806	198264971	10
15	82664502	82665102	82664787	10
2	171399385	171400137	171399574	10
5	3512054	3513495	3512978	10
8	56962536	56962656	56962647	10
1	208276481	208276601	208276519	10
4	155581917	155582038	155582034	10
7	13841959	13842440	13842345	10
15	97236109	97236590	97236119	10
9	128406618	128407339	128407128	10
7	115262927	115263288	115263139	10
20	30258709	30258950	30258877	10
2	105516639	105518440	105518419	10
1	214003107	214003708	214003340	10
1	12660329	12660690	12660342	10
6	91387005	91387486	91387347	10
7	104749351	104749711	104749436	10
5	89560813	89561294	89561187	10
1	91000328	91000809	91000675	10
12	23641258	23641979	23641650	10
15	37189192	37189913	37189605	10
5	87168322	87169523	87169118	10
19	30321294	30321775	30321401	10
12	97954043	97954404	97954279	10
9	16484177	16484658	16484272	10
20	21496458	21496819	21496771	10
2	238772934	238773535	238773161	10
1	10658627	10659478	10658825	10
11	31671145	31671775	31671680	10
20	22356471	22357011	22356500	10
2	97572171	97572772	97572710	10
17	34923498	34923618	34923542	10
10	104023977	104024698	104024329	10
10	120117237	120118558	120118257	10
X	132843466	132844067	132843640	10
16	61058219	61059686	61058443	10
15	97141709	97142314	97142298	10
1	98208572	98209413	98208845	10
18	7605673	7606274	7606248	10
14	24728217	24728487	24728270	10
5	150005103	150005619	150005146	10
2	67545880	67546572	67545919	10
15	38032579	38032940	38032643	10
17	59235033	59235394	59235167	10
8	76888631	76889112	76889004	10
13	95600257	95600738	95600590	10
10	80062392	80062873	80062446	10
2	8755496	8755857	8755689	10
1	88451244	88452445	88451805	10
14	49983284	49983765	49983689	10
16	52243097	52243698	52243199	10
9	69243581	69243702	69243675	10
15	97434342	97434703	97434424	10
18	2855882	2856003	2855998	10
5	141675797	141676038	141676024	10
15	75336559	75337110	75336882	10
17	35336034	35336875	35336183	10
12	133317300	133318097	133317697	10
6	128321393	128321513	128321414	10
17	59366810	59367291	59367024	10
5	77267805	77268406	77267823	10
2	235972322	235972683	235972323	10
X	136829245	136829846	136829276	10
2	147333854	147334695	147334655	10
1	88615585	88617026	88615907	10
14	30001345	30001826	30001609	10
7	84158903	84159624	84158977	10
19	11776853	11777907	11777546	10
14	98644946	98645427	98645093	10
11	73112251	73112372	73112323	10
10	78704476	78704746	78704669	10
3	185864402	185864883	185864490	10
2	66923436	66923917	66923561	10
11	32052769	32053370	32052810	10
2	59066830	59067311	59067037	10
15	96503168	96503649	96503239	10
18	44641490	44641730	44641729	10
6	18663182	18663423	18663352	10
3	129023339	129023729	129023616	10
9	116334752	116335233	116335110	10
6	51315457	51315818	51315734	10
14	74600585	74601186	74600722	10
9	120501992	120502539	120502089	10
